cancer_label,volume,sex,per1,per2,country_label,cases,py,asr,rank,country_code,cancer_code
Other endocrine,2,2,2013,2017,"Japan, Miyagi Prefecture",7,5963000,0.05,42,439200299,51
Hodgkin lymphoma,2,1,2013,2017,"Japan, Miyagi Prefecture",74,5687000,0.89,28,439200299,52
Hodgkin lymphoma,2,2,2013,2017,"Japan, Miyagi Prefecture",38,5963000,0.5,29,439200299,52
Non-Hodgkin lymphoma,2,1,2013,2017,"Japan, Miyagi Prefecture",1286,5687000,9.7,10,439200299,53
Non-Hodgkin lymphoma,2,2,2013,2017,"Japan, Miyagi Prefecture",1077,5963000,7.33,10,439200299,53
Immunoproliferative diseases,2,1,2013,2017,"Japan, Miyagi Prefecture",98,5687000,0.73,30,439200299,54
Immunoproliferative diseases,2,2,2013,2017,"Japan, Miyagi Prefecture",149,5963000,1.15,22,439200299,54
Multiple myeloma,2,1,2013,2017,"Japan, Miyagi Prefecture",313,5687000,2.02,20,439200299,55
Multiple myeloma,2,2,2013,2017,"Japan, Miyagi Prefecture",287,5963000,1.43,20,439200299,55
Myeloproliferative disorders,2,1,2013,2017,"Japan, Miyagi Prefecture",169,5687000,1.31,23,439200299,59
Myeloproliferative disorders,2,2,2013,2017,"Japan, Miyagi Prefecture",130,5963000,0.85,23,439200299,59
Myelodysplastic syndromes,2,1,2013,2017,"Japan, Miyagi Prefecture",463,5687000,2.84,17,439200299,60
Myelodysplastic syndromes,2,2,2013,2017,"Japan, Miyagi Prefecture",296,5963000,1.37,21,439200299,60
Leukaemia,2,1,2013,2017,"Japan, Miyagi Prefecture",616,17061000,2.32,19,439200299,101
Leukaemia,2,2,2013,2017,"Japan, Miyagi Prefecture",464,17889000,1.78,19,439200299,101
"Lip, oral cavity and pharynx",2,1,2013,2017,"Japan, Miyagi Prefecture",1251,51183000,1.08,25,439200299,102
"Lip, oral cavity and pharynx",2,2,2013,2017,"Japan, Miyagi Prefecture",601,53667000,0.45,32,439200299,102
Colorectum,2,1,2013,2017,"Japan, Miyagi Prefecture",7527,17061000,17.56,4,439200299,103
Colorectum,2,2,2013,2017,"Japan, Miyagi Prefecture",6162,17889000,11.08,6,439200299,103
Oesophagus,2,1,2013,2017,Denmark,1947,14080210,6.84,12,520800099,10
Oesophagus,2,2,2013,2017,Denmark,708,14265388,2.14,20,520800099,10
Stomach,2,1,2013,2017,Denmark,2019,14080210,7.07,11,520800099,11
Stomach,2,2,2013,2017,Denmark,1054,14265388,3.31,16,520800099,11
Small intestine,2,1,2013,2017,Denmark,494,14080210,1.81,23,520800099,12
Small intestine,2,2,2013,2017,Denmark,398,14265388,1.35,26,520800099,12
Liver,2,1,2013,2017,Denmark,1593,14080210,5.56,15,520800099,16
Liver,2,2,2013,2017,Denmark,637,14265388,1.99,23,520800099,16
Gallbladder etc.,2,1,2013,2017,Denmark,474,14080210,1.63,25,520800099,17
Gallbladder etc.,2,2,2013,2017,Denmark,563,14265388,1.64,25,520800099,17
Pancreas,2,1,2013,2017,Denmark,2545,14080210,8.69,10,520800099,18
Pancreas,2,2,2013,2017,Denmark,2424,14265388,7.08,11,520800099,18
Nose sinuses etc.,2,1,2013,2017,Denmark,190,14080210,0.7,32,520800099,19
Nose sinuses etc.,2,2,2013,2017,Denmark,135,14265388,0.47,34,520800099,19
Larynx,2,1,2013,2017,Denmark,1001,14080210,3.66,18,520800099,20
Larynx,2,2,2013,2017,Denmark,236,14265388,0.84,30,520800099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Denmark,11857,14080210,39.23,3,520800099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Denmark,11803,14265388,36.72,3,520800099,21
Other thoracic organs,2,1,2013,2017,Denmark,65,14080210,0.21,36,520800099,22
Other thoracic organs,2,2,2013,2017,Denmark,40,14265388,0.11,40,520800099,22
Bone,2,1,2013,2017,Denmark,195,14080210,1.14,29,520800099,23
Bone,2,2,2013,2017,Denmark,150,14265388,1.03,27,520800099,23
Melanoma of skin,2,1,2013,2017,Denmark,5611,14080210,23.19,5,520800099,24
Melanoma of skin,2,2,2013,2017,Denmark,6392,14265388,29.02,4,520800099,24
Other skin,2,1,2013,2017,Denmark,39055,14080210,135.61,1,520800099,25
Other skin,2,2,2013,2017,Denmark,40087,14265388,135.88,1,520800099,25
Mesothelioma,2,1,2013,2017,Denmark,566,14080210,1.79,24,520800099,26
Mesothelioma,2,2,2013,2017,Denmark,140,14265388,0.43,35,520800099,26
Kaposi sarcoma,2,1,2013,2017,Denmark,20,14080210,0.1,38,520800099,27
Kaposi sarcoma,2,2,2013,2017,Denmark,0,14265388,0,43,520800099,27
Connective tissue,2,1,2013,2017,Denmark,578,14080210,2.5,22,520800099,28
Connective tissue,2,2,2013,2017,Denmark,484,14265388,2.14,21,520800099,28
Breast,2,1,2013,2017,Denmark,190,14080210,0.66,33,520800099,29
Breast,2,2,2013,2017,Denmark,24251,14265388,94.27,2,520800099,29
Vulva,2,1,2013,2017,Denmark,0,14080210,0,40,520800099,30
Vulva,2,2,2013,2017,Denmark,695,14265388,2.22,19,520800099,30
Vagina,2,1,2013,2017,Denmark,0,14080210,0,41,520800099,31
Vagina,2,2,2013,2017,Denmark,100,14265388,0.31,37,520800099,31
Cervix uteri,2,1,2013,2017,Denmark,0,14080210,0,42,520800099,32
Cervix uteri,2,2,2013,2017,Denmark,1873,14265388,10.06,8,520800099,32
Corpus uteri,2,1,2013,2017,Denmark,0,14080210,0,43,520800099,33
Corpus uteri,2,2,2013,2017,Denmark,4019,14265388,13.51,5,520800099,33
Uterus unspecified,2,1,2013,2017,Denmark,0,14080210,0,44,520800099,34
Uterus unspecified,2,2,2013,2017,Denmark,105,14265388,0.34,36,520800099,34
Ovary etc.,2,1,2013,2017,Denmark,0,14080210,0,45,520800099,35
Ovary etc.,2,2,2013,2017,Denmark,2539,14265388,9.1,9,520800099,35
Other female genital organs,2,1,2013,2017,Denmark,0,14080210,0,46,520800099,36
Other female genital organs,2,2,2013,2017,Denmark,260,14265388,0.87,29,520800099,36
Placenta,2,1,2013,2017,Denmark,0,14080210,0,47,520800099,37
Placenta,2,2,2013,2017,Denmark,0,14265388,0,44,520800099,37
Penis,2,1,2013,2017,Denmark,338,14080210,1.16,27,520800099,38
Penis,2,2,2013,2017,Denmark,0,14265388,0,45,520800099,38
Prostate,2,1,2013,2017,Denmark,22740,14080210,76.4,2,520800099,39
Prostate,2,2,2013,2017,Denmark,0,14265388,0,46,520800099,39
Testis,2,1,2013,2017,Denmark,1499,14080210,10.23,9,520800099,40
Testis,2,2,2013,2017,Denmark,0,14265388,0,47,520800099,40
Other male genital organs,2,1,2013,2017,Denmark,30,14080210,0.12,37,520800099,41
Other male genital organs,2,2,2013,2017,Denmark,0,14265388,0,48,520800099,41
Kidney,2,1,2013,2017,Denmark,3114,14080210,12.23,8,520800099,42
Kidney,2,2,2013,2017,Denmark,1607,14265388,5.67,13,520800099,42
Renal pelvis,2,1,2013,2017,Denmark,272,14080210,0.88,31,520800099,43
Renal pelvis,2,2,2013,2017,Denmark,214,14265388,0.58,33,520800099,43
Ureter,2,1,2013,2017,Denmark,125,14080210,0.39,34,520800099,44
Ureter,2,2,2013,2017,Denmark,60,14265388,0.17,39,520800099,44
Bladder,2,1,2013,2017,Denmark,8019,14080210,26.34,4,520800099,45
Bladder,2,2,2013,2017,Denmark,2657,14265388,7.88,10,520800099,45
Other urinary organs,2,1,2013,2017,Denmark,359,14080210,1.15,28,520800099,46
Other urinary organs,2,2,2013,2017,Denmark,222,14265388,0.63,31,520800099,46
Eye,2,1,2013,2017,Denmark,235,14080210,1.13,30,520800099,47
Eye,2,2,2013,2017,Denmark,235,14265388,1.03,28,520800099,47
"Brain, central nervous system",2,1,2013,2017,Denmark,1467,14080210,6.51,13,520800099,48
"Brain, central nervous system",2,2,2013,2017,Denmark,1079,14265388,4.75,15,520800099,48
Thyroid,2,1,2013,2017,Denmark,550,14080210,2.61,21,520800099,49
Thyroid,2,2,2013,2017,Denmark,1330,14265388,6.86,12,520800099,49
Adrenal gland,2,1,2013,2017,Denmark,35,14080210,0.3,35,520800099,50
Adrenal gland,2,2,2013,2017,Denmark,40,14265388,0.3,38,520800099,50
Other endocrine,2,1,2013,2017,Denmark,10,14080210,0.1,39,520800099,51
Other endocrine,2,2,2013,2017,Denmark,15,14265388,0.05,41,520800099,51
Hodgkin lymphoma,2,1,2013,2017,Denmark,452,14080210,2.79,20,520800099,52
Hodgkin lymphoma,2,2,2013,2017,Denmark,318,14265388,2.1,22,520800099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Denmark,3936,14080210,15.11,7,520800099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Denmark,3078,14265388,10.19,7,520800099,53
Immunoproliferative diseases,2,1,2013,2017,Denmark,0,14080210,0,48,520800099,54
Immunoproliferative diseases,2,2,2013,2017,Denmark,5,14265388,0.01,42,520800099,54
Multiple myeloma,2,1,2013,2017,Denmark,1358,14080210,4.63,16,520800099,55
Multiple myeloma,2,2,2013,2017,Denmark,1061,14265388,3.23,17,520800099,55
Myeloproliferative disorders,2,1,2013,2017,Denmark,1475,14080210,5.68,14,520800099,59
Myeloproliferative disorders,2,2,2013,2017,Denmark,1596,14265388,5.25,14,520800099,59
Myelodysplastic syndromes,2,1,2013,2017,Denmark,910,14080210,2.97,19,520800099,60
Myelodysplastic syndromes,2,2,2013,2017,Denmark,581,14265388,1.69,24,520800099,60
Leukaemia,2,1,2013,2017,Denmark,2988,42240630,4.01,17,520800099,101
Leukaemia,2,2,2013,2017,Denmark,1985,42796164,2.52,18,520800099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Denmark,3348,126721890,1.5,26,520800099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Denmark,1496,128388492,0.63,32,520800099,102
Colorectum,2,1,2013,2017,Denmark,14563,42240630,16.47,6,520800099,103
Colorectum,2,2,2013,2017,Denmark,12417,42796164,12.4,6,520800099,103
Oesophagus,2,1,2013,2017,Finland,1179,13478920,4.14,14,524600099,10
Oesophagus,2,2,2013,2017,Finland,475,13904609,1.16,25,524600099,10
Stomach,2,1,2013,2017,Finland,1776,13478920,5.97,11,524600099,11
Stomach,2,2,2013,2017,Finland,1326,13904609,3.62,14,524600099,11
Small intestine,2,1,2013,2017,Finland,455,13478920,1.69,23,524600099,12
Small intestine,2,2,2013,2017,Finland,366,13904609,1.16,26,524600099,12
Liver,2,1,2013,2017,Finland,1780,13478920,5.8,13,524600099,16
Liver,2,2,2013,2017,Finland,904,13904609,2.37,19,524600099,16
Gallbladder etc.,2,1,2013,2017,Finland,628,13478920,2.03,21,524600099,17
Gallbladder etc.,2,2,2013,2017,Finland,878,13904609,2.05,20,524600099,17
Pancreas,2,1,2013,2017,Finland,3060,13478920,10.07,8,524600099,18
Pancreas,2,2,2013,2017,Finland,3239,13904609,7.85,9,524600099,18
Nose sinuses etc.,2,1,2013,2017,Finland,133,13478920,0.52,32,524600099,19
Nose sinuses etc.,2,2,2013,2017,Finland,102,13904609,0.39,33,524600099,19
Larynx,2,1,2013,2017,Finland,545,13478920,1.97,22,524600099,20
Larynx,2,2,2013,2017,Finland,72,13904609,0.23,37,524600099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Finland,8962,13478920,28.9,3,524600099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Finland,5022,13904609,13.75,4,524600099,21
Other thoracic organs,2,1,2013,2017,Finland,99,13478920,0.38,36,524600099,22
Other thoracic organs,2,2,2013,2017,Finland,114,13904609,0.39,34,524600099,22
Bone,2,1,2013,2017,Finland,156,13478920,0.87,28,524600099,23
Bone,2,2,2013,2017,Finland,129,13904609,0.77,27,524600099,23
Melanoma of skin,2,1,2013,2017,Finland,4160,13478920,16.4,4,524600099,24
Melanoma of skin,2,2,2013,2017,Finland,3851,13904609,16.24,3,524600099,24
Other skin,2,1,2013,2017,Finland,23522,13478920,75.1,2,524600099,25
Other skin,2,2,2013,2017,Finland,25872,13904609,69.65,2,524600099,25
Mesothelioma,2,1,2013,2017,Finland,356,13478920,1.08,24,524600099,26
Mesothelioma,2,2,2013,2017,Finland,118,13904609,0.32,35,524600099,26
Kaposi sarcoma,2,1,2013,2017,Finland,45,13478920,0.15,38,524600099,27
Kaposi sarcoma,2,2,2013,2017,Finland,21,13904609,0.05,42,524600099,27
Connective tissue,2,1,2013,2017,Finland,553,13478920,2.4,20,524600099,28
Connective tissue,2,2,2013,2017,Finland,439,13904609,1.68,23,524600099,28
Breast,2,1,2013,2017,Finland,154,13478920,0.57,31,524600099,29
Breast,2,2,2013,2017,Finland,24286,13904609,91.01,1,524600099,29
Vulva,2,1,2013,2017,Finland,0,13478920,0,41,524600099,30
Vulva,2,2,2013,2017,Finland,579,13904609,1.55,24,524600099,30
Vagina,2,1,2013,2017,Finland,0,13478920,0,42,524600099,31
Vagina,2,2,2013,2017,Finland,99,13904609,0.31,36,524600099,31
Cervix uteri,2,1,2013,2017,Finland,0,13478920,0,43,524600099,32
Cervix uteri,2,2,2013,2017,Finland,874,13904609,4.62,12,524600099,32
Corpus uteri,2,1,2013,2017,Finland,0,13478920,0,44,524600099,33
Corpus uteri,2,2,2013,2017,Finland,4375,13904609,13.16,5,524600099,33
Uterus unspecified,2,1,2013,2017,Finland,0,13478920,0,45,524600099,34
Uterus unspecified,2,2,2013,2017,Finland,25,13904609,0.04,43,524600099,34
Ovary etc.,2,1,2013,2017,Finland,0,13478920,0,46,524600099,35
Ovary etc.,2,2,2013,2017,Finland,2356,13904609,7.92,8,524600099,35
Other female genital organs,2,1,2013,2017,Finland,0,13478920,0,47,524600099,36
Other female genital organs,2,2,2013,2017,Finland,684,13904609,1.92,22,524600099,36
Placenta,2,1,2013,2017,Finland,0,13478920,0,48,524600099,37
Placenta,2,2,2013,2017,Finland,5,13904609,0.04,44,524600099,37
Penis,2,1,2013,2017,Finland,191,13478920,0.7,29,524600099,38
Penis,2,2,2013,2017,Finland,0,13904609,0,45,524600099,38
Prostate,2,1,2013,2017,Finland,25492,13478920,82.55,1,524600099,39
Prostate,2,2,2013,2017,Finland,0,13904609,0,46,524600099,39
Testis,2,1,2013,2017,Finland,843,13478920,6.24,10,524600099,40
Testis,2,2,2013,2017,Finland,0,13904609,0,47,524600099,40
Other male genital organs,2,1,2013,2017,Finland,33,13478920,0.15,39,524600099,41
Other male genital organs,2,2,2013,2017,Finland,0,13904609,0,48,524600099,41
Kidney,2,1,2013,2017,Finland,2847,13478920,10.68,7,524600099,42
Kidney,2,2,2013,2017,Finland,2009,13904609,6.07,11,524600099,42
Renal pelvis,2,1,2013,2017,Finland,137,13478920,0.41,34,524600099,43
Renal pelvis,2,2,2013,2017,Finland,90,13904609,0.2,38,524600099,43
Ureter,2,1,2013,2017,Finland,59,13478920,0.19,37,524600099,44
Ureter,2,2,2013,2017,Finland,44,13904609,0.09,41,524600099,44
Bladder,2,1,2013,2017,Finland,4521,13478920,14.21,5,524600099,45
Bladder,2,2,2013,2017,Finland,1220,13904609,3.06,15,524600099,45
Other urinary organs,2,1,2013,2017,Finland,132,13478920,0.39,35,524600099,46
Other urinary organs,2,2,2013,2017,Finland,67,13904609,0.15,39,524600099,46
Eye,2,1,2013,2017,Finland,174,13478920,0.88,27,524600099,47
Eye,2,2,2013,2017,Finland,133,13904609,0.57,31,524600099,47
"Brain, central nervous system",2,1,2013,2017,Finland,1165,13478920,5.88,12,524600099,48
"Brain, central nervous system",2,2,2013,2017,Finland,906,13904609,4.07,13,524600099,48
Thyroid,2,1,2013,2017,Finland,668,13478920,3.22,16,524600099,49
Thyroid,2,2,2013,2017,Finland,1991,13904609,10.21,6,524600099,49
Adrenal gland,2,1,2013,2017,Finland,73,13478920,0.45,33,524600099,50
Adrenal gland,2,2,2013,2017,Finland,95,13904609,0.65,28,524600099,50
Other endocrine,2,1,2013,2017,Finland,25,13478920,0.15,40,524600099,51
Other endocrine,2,2,2013,2017,Finland,26,13904609,0.14,40,524600099,51
Hodgkin lymphoma,2,1,2013,2017,Finland,482,13478920,2.97,18,524600099,52
Hodgkin lymphoma,2,2,2013,2017,Finland,351,13904609,2.41,18,524600099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Finland,3342,13478920,12.75,6,524600099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Finland,2891,13904609,8.95,7,524600099,53
Immunoproliferative diseases,2,1,2013,2017,Finland,178,13478920,0.64,30,524600099,54
Immunoproliferative diseases,2,2,2013,2017,Finland,200,13904609,0.61,30,524600099,54
Multiple myeloma,2,1,2013,2017,Finland,1079,13478920,3.53,15,524600099,55
Multiple myeloma,2,2,2013,2017,Finland,993,13904609,2.62,17,524600099,55
Myeloproliferative disorders,2,1,2013,2017,Finland,763,13478920,2.91,19,524600099,59
Myeloproliferative disorders,2,2,2013,2017,Finland,914,13904609,2.76,16,524600099,59
Myelodysplastic syndromes,2,1,2013,2017,Finland,355,13478920,0.99,25,524600099,60
Myelodysplastic syndromes,2,2,2013,2017,Finland,326,13904609,0.65,29,524600099,60
Leukaemia,2,1,2013,2017,Finland,2109,40436760,3.08,17,524600099,101
Leukaemia,2,2,2013,2017,Finland,1526,41713827,1.97,21,524600099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Finland,2056,121310280,0.89,26,524600099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Finland,1300,125141481,0.46,32,524600099,102
Colorectum,2,1,2013,2017,Finland,8624,40436760,9.68,9,524600099,103
Colorectum,2,2,2013,2017,Finland,7837,41713827,7.21,10,524600099,103
Oesophagus,2,1,2013,2017,Norway,1070,12976407,4.5,14,557800099,10
Oesophagus,2,2,2013,2017,Norway,358,12822028,1.25,26,557800099,10
Stomach,2,1,2013,2017,Norway,1504,12976407,6.09,12,557800099,11
Stomach,2,2,2013,2017,Norway,862,12822028,3.04,17,557800099,11
Small intestine,2,1,2013,2017,Norway,530,12976407,2.32,21,557800099,12
Small intestine,2,2,2013,2017,Norway,386,12822028,1.54,25,557800099,12
Liver,2,1,2013,2017,Norway,897,12976407,3.87,15,557800099,16
Liver,2,2,2013,2017,Norway,510,12822028,1.88,23,557800099,16
Gallbladder etc.,2,1,2013,2017,Norway,532,12976407,2.25,22,557800099,17
Gallbladder etc.,2,2,2013,2017,Norway,575,12822028,2.04,21,557800099,17
Pancreas,2,1,2013,2017,Norway,1899,12976407,7.73,11,557800099,18
Pancreas,2,2,2013,2017,Norway,1904,12822028,6.36,12,557800099,18
Nose sinuses etc.,2,1,2013,2017,Norway,133,12976407,0.62,33,557800099,19
Nose sinuses etc.,2,2,2013,2017,Norway,87,12822028,0.34,36,557800099,19
Larynx,2,1,2013,2017,Norway,479,12976407,1.99,23,557800099,20
Larynx,2,2,2013,2017,Norway,100,12822028,0.43,34,557800099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Norway,8317,12976407,33.19,2,557800099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Norway,7450,12822028,28.19,2,557800099,21
Other thoracic organs,2,1,2013,2017,Norway,98,12976407,0.47,35,557800099,22
Other thoracic organs,2,2,2013,2017,Norway,56,12822028,0.26,37,557800099,22
Bone,2,1,2013,2017,Norway,151,12976407,0.95,30,557800099,23
Bone,2,2,2013,2017,Norway,144,12822028,0.94,31,557800099,23
Melanoma of skin,2,1,2013,2017,Norway,5448,12976407,24.54,3,557800099,24
Melanoma of skin,2,2,2013,2017,Norway,5296,12822028,25.1,3,557800099,24
Other skin,2,1,2013,2017,Norway,5208,12976407,17.87,5,557800099,25
Other skin,2,2,2013,2017,Norway,4560,12822028,12.19,6,557800099,25
Mesothelioma,2,1,2013,2017,Norway,340,12976407,1.26,26,557800099,26
Mesothelioma,2,2,2013,2017,Norway,64,12822028,0.24,38,557800099,26
Kaposi sarcoma,2,1,2013,2017,Norway,29,12976407,0.13,39,557800099,27
Kaposi sarcoma,2,2,2013,2017,Norway,5,12822028,0.02,44,557800099,27
Connective tissue,2,1,2013,2017,Norway,496,12976407,2.55,20,557800099,28
Connective tissue,2,2,2013,2017,Norway,370,12822028,1.92,22,557800099,28
Breast,2,1,2013,2017,Norway,147,12976407,0.6,34,557800099,29
Breast,2,2,2013,2017,Norway,17740,12822028,84.74,1,557800099,29
Vulva,2,1,2013,2017,Norway,0,12976407,0,41,557800099,30
Vulva,2,2,2013,2017,Norway,438,12822028,1.63,24,557800099,30
Vagina,2,1,2013,2017,Norway,0,12976407,0,42,557800099,31
Vagina,2,2,2013,2017,Norway,100,12822028,0.41,35,557800099,31
Cervix uteri,2,1,2013,2017,Norway,0,12976407,0,43,557800099,32
Cervix uteri,2,2,2013,2017,Norway,1737,12822028,10.79,7,557800099,32
Corpus uteri,2,1,2013,2017,Norway,0,12976407,0,44,557800099,33
Corpus uteri,2,2,2013,2017,Norway,3779,12822028,15.78,4,557800099,33
Uterus unspecified,2,1,2013,2017,Norway,0,12976407,0,45,557800099,34
Uterus unspecified,2,2,2013,2017,Norway,44,12822028,0.14,41,557800099,34
Ovary etc.,2,1,2013,2017,Norway,0,12976407,0,46,557800099,35
Ovary etc.,2,2,2013,2017,Norway,1959,12822028,8.6,8,557800099,35
Other female genital organs,2,1,2013,2017,Norway,0,12976407,0,47,557800099,36
Other female genital organs,2,2,2013,2017,Norway,578,12822028,2.56,18,557800099,36
Placenta,2,1,2013,2017,Norway,0,12976407,0,48,557800099,37
Placenta,2,2,2013,2017,Norway,9,12822028,0.07,43,557800099,37
Penis,2,1,2013,2017,Norway,276,12976407,1.15,27,557800099,38
Penis,2,2,2013,2017,Norway,0,12822028,0,45,557800099,38
Prostate,2,1,2013,2017,Norway,25468,12976407,106.88,1,557800099,39
Prostate,2,2,2013,2017,Norway,0,12822028,0,46,557800099,39
Testis,2,1,2013,2017,Norway,1579,12976407,11.21,9,557800099,40
Testis,2,2,2013,2017,Norway,0,12822028,0,47,557800099,40
Other male genital organs,2,1,2013,2017,Norway,40,12976407,0.19,38,557800099,41
Other male genital organs,2,2,2013,2017,Norway,0,12822028,0,48,557800099,41
Kidney,2,1,2013,2017,Norway,2945,12976407,13.68,7,557800099,42
Kidney,2,2,2013,2017,Norway,1385,12822028,6,14,557800099,42
Renal pelvis,2,1,2013,2017,Norway,201,12976407,0.74,31,557800099,43
Renal pelvis,2,2,2013,2017,Norway,144,12822028,0.48,33,557800099,43
Ureter,2,1,2013,2017,Norway,96,12976407,0.35,37,557800099,44
Ureter,2,2,2013,2017,Norway,44,12822028,0.15,40,557800099,44
Bladder,2,1,2013,2017,Norway,5278,12976407,20.36,4,557800099,45
Bladder,2,2,2013,2017,Norway,1769,12822028,6.03,13,557800099,45
Other urinary organs,2,1,2013,2017,Norway,32,12976407,0.13,40,557800099,46
Other urinary organs,2,2,2013,2017,Norway,25,12822028,0.09,42,557800099,46
Eye,2,1,2013,2017,Norway,201,12976407,1.02,28,557800099,47
Eye,2,2,2013,2017,Norway,197,12822028,0.99,30,557800099,47
"Brain, central nervous system",2,1,2013,2017,Norway,1569,12976407,8.41,10,557800099,48
"Brain, central nervous system",2,2,2013,2017,Norway,1317,12822028,6.68,11,557800099,48
Thyroid,2,1,2013,2017,Norway,603,12976407,3.19,18,557800099,49
Thyroid,2,2,2013,2017,Norway,1404,12822028,8.06,10,557800099,49
Adrenal gland,2,1,2013,2017,Norway,43,12976407,0.36,36,557800099,50
Adrenal gland,2,2,2013,2017,Norway,33,12822028,0.21,39,557800099,50
Other endocrine,2,1,2013,2017,Norway,131,12976407,0.73,32,557800099,51
Other endocrine,2,2,2013,2017,Norway,174,12822028,1.11,27,557800099,51
Hodgkin lymphoma,2,1,2013,2017,Norway,446,12976407,2.97,19,557800099,52
Hodgkin lymphoma,2,2,2013,2017,Norway,292,12822028,2.06,20,557800099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Norway,2643,12976407,12.19,8,557800099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Norway,2050,12822028,8.31,9,557800099,53
Immunoproliferative diseases,2,1,2013,2017,Norway,353,12976407,1.49,25,557800099,54
Immunoproliferative diseases,2,2,2013,2017,Norway,292,12822028,1.1,28,557800099,54
Multiple myeloma,2,1,2013,2017,Norway,1278,12976407,5.23,13,557800099,55
Multiple myeloma,2,2,2013,2017,Norway,991,12822028,3.49,16,557800099,55
Myeloproliferative disorders,2,1,2013,2017,Norway,793,12976407,3.63,17,557800099,59
Myeloproliferative disorders,2,2,2013,2017,Norway,881,12822028,3.55,15,557800099,59
Myelodysplastic syndromes,2,1,2013,2017,Norway,535,12976407,1.96,24,557800099,60
Myelodysplastic syndromes,2,2,2013,2017,Norway,337,12822028,1.04,29,557800099,60
Leukaemia,2,1,2013,2017,Norway,2217,38929221,3.69,16,557800099,101
Leukaemia,2,2,2013,2017,Norway,1585,38466084,2.49,19,557800099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Norway,1971,116787663,1,29,557800099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Norway,1147,115398252,0.52,32,557800099,102
Colorectum,2,1,2013,2017,Norway,11344,38929221,15.49,6,557800099,103
Colorectum,2,2,2013,2017,Norway,11053,38466084,13,5,557800099,103
Oesophagus,2,1,2013,2017,Slovenia,351,5113476,3.67,16,570500099,10
Oesophagus,2,2,2013,2017,Slovenia,83,5200740,0.66,31,570500099,10
Stomach,2,1,2013,2017,Slovenia,1424,5113476,13.49,7,570500099,11
Stomach,2,2,2013,2017,Slovenia,863,5200740,6.19,12,570500099,11
Small intestine,2,1,2013,2017,Slovenia,116,5113476,1.19,27,570500099,12
Small intestine,2,2,2013,2017,Slovenia,93,5200740,0.78,29,570500099,12
Liver,2,1,2013,2017,Slovenia,814,5113476,7.94,12,570500099,16
Liver,2,2,2013,2017,Slovenia,308,5200740,2.28,20,570500099,16
Gallbladder etc.,2,1,2013,2017,Slovenia,435,5113476,3.93,15,570500099,17
Gallbladder etc.,2,2,2013,2017,Slovenia,540,5200740,3.43,16,570500099,17
Pancreas,2,1,2013,2017,Slovenia,996,5113476,9.48,11,570500099,18
Pancreas,2,2,2013,2017,Slovenia,955,5200740,6.53,11,570500099,18
Nose sinuses etc.,2,1,2013,2017,Slovenia,54,5113476,0.54,33,570500099,19
Nose sinuses etc.,2,2,2013,2017,Slovenia,34,5200740,0.35,38,570500099,19
Larynx,2,1,2013,2017,Slovenia,438,5113476,4.58,14,570500099,20
Larynx,2,2,2013,2017,Slovenia,58,5200740,0.55,32,570500099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Slovenia,4648,5113476,46.01,3,570500099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Slovenia,2482,5200740,21.66,3,570500099,21
Other thoracic organs,2,1,2013,2017,Slovenia,40,5113476,0.53,34,570500099,22
Other thoracic organs,2,2,2013,2017,Slovenia,37,5200740,0.48,34,570500099,22
Bone,2,1,2013,2017,Slovenia,63,5113476,1.21,26,570500099,23
Bone,2,2,2013,2017,Slovenia,49,5200740,0.96,26,570500099,23
Melanoma of skin,2,1,2013,2017,Slovenia,1530,5113476,17.11,5,570500099,24
Melanoma of skin,2,2,2013,2017,Slovenia,1339,5200740,14.88,5,570500099,24
Other skin,2,1,2013,2017,Slovenia,7206,5113476,68.58,2,570500099,25
Other skin,2,2,2013,2017,Slovenia,7134,5200740,54.9,2,570500099,25
Mesothelioma,2,1,2013,2017,Slovenia,154,5113476,1.49,25,570500099,26
Mesothelioma,2,2,2013,2017,Slovenia,54,5200740,0.48,35,570500099,26
Kaposi sarcoma,2,1,2013,2017,Slovenia,7,5113476,0.08,40,570500099,27
Kaposi sarcoma,2,2,2013,2017,Slovenia,2,5200740,0.01,43,570500099,27
Connective tissue,2,1,2013,2017,Slovenia,152,5113476,1.95,23,570500099,28
